tt0000685	10	nm0732651	actress	\N	["Nellie Caufield as a Child"]
tt0000685	1	nm0813603	actor	\N	["Mr. Caufield"]
tt0000685	2	nm0038106	actress	\N	["Mrs. Caufield"]
tt0000685	3	nm0424530	actor	\N	["Colonel Wilkinson"]
tt0000685	4	nm0366008	actor	\N	["George Wilkinson"]
tt0000685	5	nm0000428	director	\N	\N
tt0000685	6	nm0005658	cinematographer	\N	\N
tt0000685	7	nm0555522	cinematographer	\N	\N
tt0000685	8	nm0311375	actor	\N	["Bobby Wilkinson as an Adult"]
tt0000685	9	nm0502701	actress	\N	["Nellie Caufield as an Adult"]
tt0000686	1	nm0005717	director	\N	\N
tt0000687	1	nm0646058	director	\N	\N
tt0000688	1	nm0298301	actress	\N	\N
tt0000688	2	nm0111753	director	\N	\N
tt0000689	1	nm0813603	actor	\N	["Thief","Butler"]
tt0000689	2	nm0311375	actor	\N	["Thief"]
tt0000689	3	nm0331049	actor	\N	\N
tt0000689	4	nm0409390	actor	\N	\N
tt0000689	5	nm0000428	director	\N	\N
tt0000689	6	nm0518711	writer	story "Just Meat"	\N
tt0000689	7	nm0555522	cinematographer	\N	\N
tt0000690	1	nm0409390	actor	\N	["Irving Robertson"]
tt0000690	2	nm0813603	actor	\N	["Frank Wilson"]
tt0000690	3	nm0311375	actor	\N	["Henderson - the Manager"]
tt0000690	4	nm0038106	actress	\N	["The Maid"]
tt0000690	5	nm0000428	director	\N	\N
tt0000690	6	nm0555522	cinematographer	\N	\N
tt0000690	7	nm0331049	actor	\N	\N
tt0000690	8	nm0424530	actor	\N	\N
tt0000691	1	nm0187981	actor	\N	\N
tt0000692	1	nm0742958	actor	\N	\N
tt0000692	2	nm0349492	actor	\N	\N
tt0000692	3	nm0143083	actor	\N	\N
tt0000692	4	nm0303066	director	\N	\N
tt0000693	1	nm0005717	director	\N	\N
tt0000694	10	nm0784407	actor	\N	["Indian"]
tt0000694	1	nm0409390	actor	\N	["Bill Preston"]
tt0000694	2	nm0813603	actor	\N	["Nellie's Father"]
tt0000694	3	nm0310155	actress	\N	["Nellie Carson"]
tt0000694	4	nm0311375	actor	\N	["Indian"]
tt0000694	5	nm0000428	director	\N	\N
tt0000694	6	nm0555522	cinematographer	\N	\N
tt0000694	7	nm0424530	actor	\N	["Indian"]
tt0000694	8	nm0492757	actress	\N	["Woman"]
tt0000694	9	nm0524306	actor	\N	\N
tt0000695	10	nm0227021	actor	\N	\N
tt0000695	1	nm0524306	actor	\N	["Jose"]
tt0000695	2	nm0424530	actor	\N	["Tom Berkeley"]
tt0000695	3	nm0502701	actress	\N	["Mildred West"]
tt0000695	4	nm0409390	actor	\N	["Bill Gates"]
tt0000695	5	nm0000428	director	\N	\N
tt0000695	6	nm0853193	writer	writer	\N
tt0000695	7	nm0555522	cinematographer	\N	\N
tt0000695	8	nm0038106	actress	\N	["Woman on Street","Party Guest"]
tt0000695	9	nm0115524	actress	\N	\N
tt0000696	1	nm0602663	actor	\N	\N
tt0000696	2	nm0687752	actor	\N	\N
tt0000696	3	nm0697563	actor	\N	\N
tt0000696	4	nm1050849	actor	\N	\N
tt0000696	5	nm0005717	director	\N	\N
tt0000697	10	nm0784407	actor	\N	["Confederate Soldier","Union Soldier"]
tt0000697	1	nm0424530	actor	\N	["Jack Stanford"]
tt0000697	2	nm0922044	actress	\N	["Dorothy"]
tt0000697	3	nm0311375	actor	\N	["Confederate Soldier"]
tt0000697	4	nm0409390	actor	\N	["Servant"]
tt0000697	5	nm0000428	director	\N	\N
tt0000697	6	nm0005658	cinematographer	\N	\N
tt0000697	7	nm0555522	cinematographer	\N	\N
tt0000697	8	nm0601698	actor	\N	\N
tt0000697	9	nm0949133	actor	\N	\N
tt0000698	1	nm0492757	actress	\N	["O'Yama"]
tt0000698	2	nm0311375	actor	\N	["O'Yama's Lover"]
tt0000698	3	nm0000428	actor	\N	["Footman"]
tt0000698	4	nm0629589	actor	\N	["Grand Daimio"]
tt0000698	5	nm0366610	writer	novel	\N
tt0000698	6	nm0555522	cinematographer	\N	\N
tt0000698	7	nm0784407	actor	\N	["Footman"]
tt0000698	8	nm0813603	actor	\N	["Spy"]
tt0000699	10	nm0366008	actor	\N	["Messenger"]
tt0000699	1	nm0277411	actress	\N	["Mrs. Harcourt"]
tt0000699	2	nm0038106	actress	\N	["Daisy Harcourt"]
tt0000699	3	nm0376829	actress	\N	["Jessie Marshall"]
tt0000699	4	nm0813603	actor	\N	["Bill Wolfe"]
tt0000699	5	nm0000428	director	\N	\N
tt0000699	6	nm0555522	cinematographer	\N	\N
tt0000699	7	nm0424530	actor	\N	["Mr. Miller"]
tt0000699	8	nm0043018	actor	\N	["At Brothel"]
tt0000699	9	nm0311375	actor	\N	["The Man with the Letter","At Brothel","Wedding Guest"]
tt0000700	1	nm0000428	actor	\N	["Father"]
tt0000700	2	nm0366008	actor	\N	["Extra in Crowd"]
tt0000700	3	nm0567363	director	\N	\N
tt0000700	4	nm0005658	cinematographer	\N	\N
tt0000701	1	nm0226992	actor	\N	["Mr. Jones"]
tt0000701	2	nm0567363	director	\N	\N
tt0000701	3	nm0940488	writer	writer	\N
tt0000701	4	nm0005658	cinematographer	\N	\N
tt0000703	1	nm0226992	actor	\N	\N
tt0000703	2	nm0310155	actress	\N	["Hulda"]
tt0000703	3	nm0000428	actor	\N	["Handy Hank"]
tt0000703	4	nm0373341	actor	\N	\N
tt0000703	5	nm0567363	director	\N	\N
tt0000703	6	nm0005658	cinematographer	\N	\N
tt0000703	7	nm0642722	actor	\N	["Extra"]
tt0000703	8	nm0813603	actor	\N	["Extra"]
tt0000704	1	nm0085865	director	\N	\N
tt0000704	2	nm0807236	director	\N	\N
tt0000704	3	nm0229900	cinematographer	\N	\N
tt0000705	1	nm0185426	director	\N	\N
tt0000705	2	nm0870831	cinematographer	\N	\N
tt0000706	10	nm0424530	actor	\N	["Barbarian"]
tt0000706	1	nm0409390	actor	\N	["Ingomar"]
tt0000706	2	nm0813603	actor	\N	["Myron"]
tt0000706	3	nm0492757	actress	\N	["Parthenia"]
tt0000706	4	nm0311375	actor	\N	["Polydor - the Merchant"]
tt0000706	5	nm0000428	director	\N	\N
tt0000706	6	nm13388805	writer	play	\N
tt0000706	7	nm0786076	writer	novel	\N
tt0000706	8	nm0005658	cinematographer	\N	\N
tt0000706	9	nm0038106	actress	\N	\N
tt0000707	1	nm0424530	actor	\N	["The Trapper"]
tt0000707	2	nm0492757	actress	\N	["The Trapper's Wife"]
tt0000707	3	nm0311375	actor	\N	["The Canuck"]
tt0000707	4	nm0949133	actor	\N	\N
tt0000707	5	nm0000428	director	\N	\N
tt0000707	6	nm0005658	cinematographer	\N	\N
tt0000707	7	nm0555522	cinematographer	\N	\N
tt0000708	1	nm0226992	actor	\N	["Messenger"]
tt0000708	2	nm0000428	actor	\N	["Mailman"]
tt0000708	3	nm0642722	actor	\N	["Fruit Vendor"]
tt0000708	4	nm0784407	actor	\N	["Mover"]
tt0000708	5	nm0567363	director	\N	\N
tt0000708	6	nm0005658	cinematographer	\N	\N
tt0000709	1	nm0448682	actor	\N	["Julius Caesar"]
tt0000709	2	nm0790360	actor	\N	["First Citizen"]
tt0000709	3	nm0007221	actor	\N	\N
tt0000709	4	nm0710362	actor	\N	["Gaius Cassius"]
tt0000709	5	nm0085865	director	\N	\N
tt0000709	6	nm0509478	writer	scenario	\N
tt0000709	7	nm0000636	writer	play	\N
tt0000711	10	nm0813603	actor	\N	\N
tt0000711	1	nm0226992	actor	\N	["Ward Fatherly"]
tt0000711	2	nm0041669	actress	\N	\N
tt0000711	3	nm0000428	actor	\N	["Card Sharp"]
tt0000711	4	nm0311375	actor	\N	\N
tt0000711	5	nm0567363	director	\N	\N
tt0000711	6	nm2088653	writer	play	\N
tt0000711	7	nm0853193	writer	scenario	\N
tt0000711	8	nm0005658	cinematographer	\N	\N
tt0000711	9	nm0555522	cinematographer	\N	\N
tt0000712	1	nm0813603	actor	\N	["Heinie Holtzmeyer"]
tt0000712	2	nm0000428	actor	\N	["Cannibal in Top Hat"]
tt0000712	3	nm0038106	actress	\N	["Extra in Chase"]
tt0000712	4	nm0642722	actor	\N	["Extra in Bar"]
tt0000712	5	nm0567363	director	\N	\N
tt0000712	6	nm0005658	cinematographer	\N	\N
tt0000713	1	nm0000428	actor	\N	["Messenger"]
tt0000713	2	nm0038106	actress	\N	["Person in Court"]
tt0000713	3	nm0784407	actor	\N	["Soldier"]
tt0000713	4	nm0567363	director	\N	\N
tt0000713	5	nm0005658	cinematographer	\N	\N
tt0000714	1	nm0007221	actor	\N	\N
tt0000714	2	nm0298301	actress	\N	["Leah"]
tt0000714	3	nm0111753	director	\N	\N
tt0000714	4	nm0902731	writer	story	\N
tt0000715	1	nm0001908	actor	\N	\N
tt0000715	2	nm0692105	director	\N	\N
tt0000716	1	nm0226992	actor	\N	["Bandit"]
tt0000716	2	nm0227021	actor	\N	["Englishman"]
tt0000716	3	nm0642722	actor	\N	["Heinrich Spitzelperger"]
tt0000716	4	nm0005658	cinematographer	\N	\N
tt0000717	10	nm0877550	actress	\N	["Banquet Guest"]
tt0000717	1	nm0710362	actor	\N	["Macbeth"]
tt0000717	2	nm0142567	actress	\N	["Lady Macbeth"]
tt0000717	3	nm0659947	actor	\N	["Macduff"]
tt0000717	4	nm0448682	actor	\N	["Banquo","King Duncan"]
tt0000717	5	nm0085865	director	\N	\N
tt0000717	6	nm0000636	writer	play	\N
tt0000717	7	nm0072493	production_designer	\N	\N
tt0000717	8	nm0561489	actor	\N	\N
tt0000717	9	nm0492757	actress	\N	["Banquet Guest"]
tt0000718	1	nm0085865	director	\N	\N
tt0000719	1	nm0005717	director	\N	\N
tt0000720	1	nm0311375	actor	\N	["Tom Wilkins"]
tt0000720	2	nm0038106	actress	\N	["Gladys"]
tt0000720	3	nm0409390	actor	\N	["False Clergyman"]
tt0000720	4	nm0813603	actor	\N	["Priest"]
tt0000720	5	nm0000428	director	\N	\N
tt0000720	6	nm0005658	cinematographer	\N	\N
tt0000720	7	nm0555522	cinematographer	\N	\N
tt0000721	1	nm0226992	actor	\N	["Bank Clerk"]
tt0000721	2	nm0000428	actor	\N	["Station Agent","Messenger"]
tt0000721	3	nm0311375	actor	\N	["Wells Fargo Clerk"]
tt0000721	4	nm0310155	actress	\N	["Gang Member"]
tt0000721	5	nm0567363	director	\N	\N
tt0000721	6	nm0005658	cinematographer	\N	\N
tt0000721	7	nm0555522	cinematographer	\N	\N
tt0000721	8	nm0642722	actor	\N	["Gang Member"]
tt0000721	9	nm0784407	actor	\N	["Gang Member"]
tt0000722	1	nm2329855	actress	\N	["Maria Marten"]
tt0000722	2	nm0353575	actor	\N	["William Corder"]
tt0000722	3	nm0353576	director	\N	\N
tt0000723	10	nm0634472	actor	\N	\N
tt0000723	1	nm0012505	actress	\N	\N
tt0000723	2	nm0163468	actor	\N	\N
tt0000723	3	nm0250635	actress	\N	\N
tt0000723	4	nm0515873	actress	\N	\N
tt0000723	5	nm0168503	director	\N	\N
tt0000723	6	nm0005717	director	\N	\N
tt0000723	7	nm0312148	writer	writer	\N
tt0000723	8	nm0347320	writer	play	\N
tt0000723	9	nm0613214	actor	\N	\N
tt0000724	1	nm0330352	actress	\N	["Portia"]
tt0000724	2	nm0710362	actor	\N	["Shylock"]
tt0000724	3	nm0877550	actress	\N	["Jessica"]
tt0000724	4	nm0007221	actor	\N	["Undetermined Role"]
tt0000724	5	nm0085865	director	\N	\N
tt0000724	6	nm0509478	writer	scenario	\N
tt0000724	7	nm0000636	writer	play	\N
tt0000724	8	nm0659947	actor	\N	["Undetermined Role"]
tt0000725	1	nm0226992	actor	\N	["Father"]
tt0000725	2	nm0366008	actor	\N	["Boy in Front of Store"]
tt0000725	3	nm0567363	director	\N	\N
tt0000725	4	nm0000428	writer	writer	\N
tt0000725	5	nm0005658	cinematographer	\N	\N
tt0000726	1	nm0005717	director	\N	\N
tt0000727	10	nm0642722	actor	\N	["Undetermined Secondary Role"]
tt0000727	1	nm0173994	actor	\N	["Honorable Patrick McPheeney"]
tt0000727	2	nm0813603	actor	\N	["McPheeney's Aide"]
tt0000727	3	nm0226992	actor	\N	\N
tt0000727	4	nm0311375	actor	\N	["Happy Hooligan Character"]
tt0000727	5	nm0000428	director	\N	\N
tt0000727	6	nm0784407	writer	writer	\N
tt0000727	7	nm0005658	cinematographer	\N	\N
tt0000727	8	nm0366008	actor	\N	["Young Man"]
tt0000727	9	nm0376396	actor	\N	\N
tt0000728	1	nm0409390	actor	\N	["The Miser"]
tt0000728	2	nm0813603	actor	\N	["First Villain"]
tt0000728	3	nm0311375	actor	\N	["Second Villain"]
tt0000728	4	nm0424530	actor	\N	["Bank Clerk"]
tt0000728	5	nm0000428	director	\N	\N
tt0000728	6	nm0005658	cinematographer	\N	\N
tt0000728	7	nm0492757	actress	\N	["Bank Customer","Landlady"]
tt0000728	8	nm0534221	actress	\N	["Bank Customer"]
tt0000728	9	nm0784407	actor	\N	["Man on the Street"]
tt0000730	10	nm0534221	actress	\N	["Guest at Ball"]
tt0000730	1	nm0173994	actor	\N	["Mr. Jones"]
tt0000730	2	nm0492757	actress	\N	["Mrs. Jones"]
tt0000730	3	nm0784407	actor	\N	["Butler","Policeman"]
tt0000730	4	nm0311375	actor	\N	["Man in Blackface","Guest at Ball"]
tt0000730	5	nm0000428	director	\N	\N
tt0000730	6	nm1972946	composer	\N	\N
tt0000730	7	nm0005658	cinematographer	\N	\N
tt0000730	8	nm0409390	actor	\N	["Guest at Ball"]
tt0000730	9	nm0424530	actor	\N	["Guest at Ball"]
tt0000731	10	nm0681933	actress	\N	\N
tt0000731	1	nm0173994	actor	\N	["Mr. Jones"]
tt0000731	2	nm0492757	actress	\N	["Mrs. Jones"]
tt0000731	3	nm0534221	actress	\N	["The Maid"]
tt0000731	4	nm0277411	actress	\N	["Leader of Temperance League"]
tt0000731	5	nm0000428	director	\N	\N
tt0000731	6	nm0940488	writer	writer	\N
tt0000731	7	nm0005658	cinematographer	\N	\N
tt0000731	8	nm0038106	actress	\N	\N
tt0000731	9	nm0642722	actor	\N	\N
tt0000732	1	nm0000428	actor	\N	\N
tt0000732	2	nm0567363	director	\N	\N
tt0000732	3	nm0005658	cinematographer	\N	\N
tt0000733	1	nm0226992	actor	\N	["Debt Collector"]
tt0000733	2	nm0000428	actor	\N	["Doctor, Charity Worker"]
tt0000733	3	nm0784407	actor	\N	["Charity Worker"]
tt0000733	4	nm0567363	director	\N	\N
tt0000733	5	nm0005658	cinematographer	\N	\N
tt0000734	1	nm0710362	actor	\N	["Othello"]
tt0000734	2	nm0330352	actress	\N	["Desdemona"]
tt0000734	3	nm0227919	actor	\N	["Iago"]
tt0000734	4	nm0659947	actor	\N	["Cassio"]
tt0000734	5	nm0000636	writer	play	\N
tt0000734	6	nm0012317	actor	\N	["Roderigo"]
tt0000734	7	nm0152323	actor	\N	["Soldier"]
tt0000734	8	nm0408433	actor	\N	["Soldier"]
tt0000734	9	nm0772596	actor	\N	\N
tt0000736	1	nm0226992	actor	\N	["Dick Stanley - Stage Driver"]
tt0000736	2	nm0567363	director	\N	\N
tt0000736	3	nm0000428	writer	writer	\N
tt0000736	4	nm0005658	cinematographer	\N	\N
tt0000737	10	nm0897085	actor	\N	\N
tt0000737	1	nm0041669	actress	\N	["Old Woman"]
tt0000737	2	nm0226992	actor	\N	["Son"]
tt0000737	3	nm0784407	actor	\N	["Barroom Patron"]
tt0000737	4	nm0642722	actor	\N	["Bailiff"]
tt0000737	5	nm0853193	director	\N	\N
tt0000737	6	nm0137414	writer	poem	\N
tt0000737	7	nm0005658	cinematographer	\N	\N
tt0000737	8	nm1266490	actor	\N	\N
tt0000737	9	nm1266491	actress	\N	\N
tt0000738	1	nm0000859	actor	\N	\N
tt0000739	1	nm0191133	director	\N	\N
tt0000739	2	nm0400103	cinematographer	\N	\N
tt0000740	10	nm0629589	actor	\N	\N
tt0000740	1	nm0311375	actor	\N	["Young Wilkinson"]
tt0000740	2	nm0038106	actress	\N	["Mrs. Wilkinson"]
tt0000740	3	nm0409390	actor	\N	["A Creditor"]
tt0000740	4	nm0424530	actor	\N	\N
tt0000740	5	nm0000428	director	\N	\N
tt0000740	6	nm0853193	writer	writer	\N
tt0000740	7	nm0005658	cinematographer	\N	\N
tt0000740	8	nm0555522	cinematographer	\N	\N
tt0000740	9	nm0492757	actress	\N	\N
tt0000741	1	nm0424530	actor	\N	["John Holland"]
tt0000741	2	nm0568282	actress	\N	["Mrs. John Holland"]
tt0000741	3	nm0813603	actor	\N	["Tom Roland"]
tt0000741	4	nm0492757	actress	\N	["Tomboy Nellie"]
tt0000741	5	nm0000428	director	\N	\N
tt0000741	6	nm0005658	cinematographer	\N	\N
tt0000741	7	nm0311375	actor	\N	["Boatman"]
tt0000741	8	nm0038106	actress	\N	\N
tt0000741	9	nm0409390	actor	\N	\N
tt0000742	1	nm0294276	director	\N	\N
tt0000742	2	nm0378408	producer	producer	\N
tt0000743	1	nm0000428	actor	\N	["Lover"]
tt0000743	2	nm0226992	actor	\N	["Waiter"]
tt0000743	3	nm0038106	actress	\N	["Lady-in-Waiting"]
tt0000743	4	nm0567363	director	\N	\N
tt0000743	5	nm0005658	cinematographer	\N	\N
tt0000744	1	nm0366008	actor	\N	["Backstage Messenger"]
tt0000744	2	nm0642722	actor	\N	["Stage Manager"]
tt0000744	3	nm0000428	actor	\N	["Extra on Stage"]
tt0000744	4	nm0567363	director	\N	\N
tt0000744	5	nm0005658	cinematographer	\N	\N
tt0000744	6	nm0555522	cinematographer	\N	\N
tt0000745	1	nm0001908	writer	writer	\N
tt0000746	1	nm0813603	actor	\N	["The Husband"]
tt0000746	2	nm0492757	actress	\N	["The Wife"]
tt0000746	3	nm0784407	actor	\N	["The Lover"]
tt0000746	4	nm0226992	actor	\N	\N
tt0000746	5	nm0000428	director	\N	\N
tt0000746	6	nm0150432	writer	novel	\N
tt0000746	7	nm0191885	writer	story	\N
tt0000746	8	nm0940488	writer	writer	\N
tt0000746	9	nm0005658	cinematographer	\N	\N
tt0000747	10	nm0642722	actor	\N	\N
tt0000747	1	nm0492757	actress	\N	["The Red Girl"]
tt0000747	2	nm0409390	actor	\N	["The Red Girl's Husband"]
tt0000747	3	nm0038106	actress	\N	["Woman in Second Bar"]
tt0000747	4	nm0102858	actress	\N	\N
tt0000747	5	nm0000428	director	\N	\N
tt0000747	6	nm0853193	writer	writer	\N
tt0000747	7	nm0555522	cinematographer	\N	\N
tt0000747	8	nm0311375	actor	\N	["Indian","Man in First Bar","Man in Second Bar"]
tt0000747	9	nm0424530	actor	\N	\N
tt0000748	1	nm0409390	actor	\N	["The Sioux"]
tt0000748	2	nm0849803	actor	\N	["The Child"]
tt0000748	3	nm0038106	actress	\N	["Woman"]
tt0000748	4	nm0311375	actor	\N	["Villain"]
tt0000748	5	nm0000428	director	\N	\N
tt0000748	6	nm0366610	writer	novel	\N
tt0000748	7	nm0005658	cinematographer	\N	\N
tt0000748	8	nm0555522	cinematographer	\N	\N
tt0000748	9	nm0813603	actor	\N	["Villain"]
tt0000749	1	nm1865342	actress	\N	["Mother"]
tt0000749	2	nm1868129	actress	\N	["Baby"]
tt0000749	3	nm0000428	actor	\N	["Father"]
tt0000749	4	nm0910400	actor	\N	["Woodsman"]
tt0000749	5	nm0205986	director	\N	\N
tt0000749	6	nm0692105	cinematographer	\N	\N
tt0000750	10	nm0813603	actor	\N	\N
tt0000750	1	nm0710362	actor	\N	["Richard III"]
tt0000750	2	nm0041669	actress	\N	\N
tt0000750	3	nm0007221	actor	\N	\N
tt0000750	4	nm0330352	actress	\N	\N
tt0000750	5	nm0085865	director	\N	\N
tt0000750	6	nm0000636	writer	play	\N
tt0000750	7	nm0408436	actor	\N	\N
tt0000750	8	nm0492757	actress	\N	\N
tt0000750	9	nm0659947	actor	\N	\N
tt0000751	1	nm0098376	actor	\N	\N
tt0000751	2	nm0366609	actress	\N	\N
tt0000751	3	nm0502752	actor	\N	\N
tt0000751	4	nm0764346	actor	\N	\N
tt0000751	5	nm0091767	director	\N	\N
tt0000751	6	nm0120272	writer	story	\N
tt0000751	7	nm0877783	writer	scenario	\N
tt0000751	8	nm0783152	producer	producer	\N
tt0000752	10	nm0656425	actor	\N	\N
tt0000752	1	nm0492757	actress	\N	["Ruth Simonson"]
tt0000752	2	nm0311375	actor	\N	["Soloman Bimberg"]
tt0000752	3	nm0250676	actress	\N	["The Daughter"]
tt0000752	4	nm0173994	actor	\N	["Customer"]
tt0000752	5	nm0000428	director	\N	\N
tt0000752	6	nm0005658	cinematographer	\N	\N
tt0000752	7	nm0373341	actor	\N	\N
tt0000752	8	nm0409390	actor	\N	\N
tt0000752	9	nm0424530	actor	\N	["In Bookstore","Matchmaker"]
tt0000753	1	nm0226992	actor	\N	["Si Green"]
tt0000753	2	nm0310155	actress	\N	["College Student"]
tt0000753	3	nm0567363	director	\N	\N
tt0000753	4	nm0005658	cinematographer	\N	\N
tt0000754	10	nm0448682	actor	\N	["Capulet"]
tt0000754	1	nm0659947	actor	\N	["Romeo"]
tt0000754	2	nm0492757	actress	\N	["Juliet"]
tt0000754	3	nm0012317	actor	\N	["Tybalt"]
tt0000754	4	nm0040750	actress	\N	["Bit"]
tt0000754	5	nm0085865	director	\N	\N
tt0000754	6	nm0000636	writer	play	\N
tt0000754	7	nm0142567	actress	\N	["Nurse"]
tt0000754	8	nm0152323	actor	\N	["Montague"]
tt0000754	9	nm0401368	actress	\N	\N
tt0000755	1	nm6440362	actress	\N	["The Maidservant"]
tt0000755	2	nm0617588	actor	\N	["The Chinese Opium Den Attendant"]
tt0000756	1	nm0041669	actress	\N	["Model"]
tt0000756	2	nm0226992	actor	\N	\N
tt0000756	3	nm0000428	actor	\N	\N
tt0000756	4	nm0642722	actor	\N	["Extra"]
tt0000756	5	nm0567363	director	\N	\N
tt0000756	6	nm0005658	cinematographer	\N	\N
tt0000756	7	nm0784407	actor	\N	["Extra"]
tt0000756	8	nm0813603	actor	\N	["Extra"]
tt0000757	1	nm0041669	actress	\N	["She"]
tt0000757	2	nm0710362	actor	\N	\N
tt0000757	3	nm0692105	director	\N	\N
tt0000757	4	nm0353584	writer	novel	\N
tt0000758	1	nm0221883	actor	\N	\N
tt0000758	2	nm0390479	actor	\N	["Raffles"]
tt0000758	3	nm0488932	actor	\N	["Sherlock Holmes"]
tt0000758	4	nm0526168	actor	\N	["Moriarty"]
tt0000758	5	nm0333175	cinematographer	\N	\N
tt0000759	1	nm0488932	actor	\N	["Sherlock Holmes"]
tt0000759	2	nm0390479	actor	\N	\N
tt0000759	3	nm0333175	cinematographer	\N	\N
tt0000760	1	nm0488932	actor	\N	["Sherlock Holmes"]
tt0000760	2	nm2112876	actress	\N	\N
tt0000760	3	nm0390479	actor	\N	\N
tt0000760	4	nm1267460	actor	\N	\N
tt0000760	5	nm0333175	cinematographer	\N	\N
tt0000761	1	nm0005717	director	\N	\N
tt0000762	10	nm0656425	actor	\N	\N
tt0000762	1	nm0173994	actor	\N	["Mr. Bibbs"]
tt0000762	2	nm0492757	actress	\N	["Mrs. Bibbs"]
tt0000762	3	nm0038106	actress	\N	["Maid"]
tt0000762	4	nm0311375	actor	\N	["Man in Top Hat"]
tt0000762	5	nm0000428	director	\N	\N
tt0000762	6	nm0005658	cinematographer	\N	\N
tt0000762	7	nm0366008	actor	\N	["Messenger"]
tt0000762	8	nm0424530	actor	\N	["Policeman"]
tt0000762	9	nm0629589	actor	\N	\N
tt0000763	1	nm0041669	actress	\N	\N
tt0000763	2	nm0366008	actor	\N	["A Child"]
tt0000763	3	nm0567363	director	\N	\N
tt0000763	4	nm0005658	cinematographer	\N	\N
tt0000764	10	nm0311375	actor	\N	["In Office","Waiter"]
tt0000764	1	nm0492757	actress	\N	["Working Woman - First Sister"]
tt0000764	2	nm0038106	actress	\N	["Dying Woman - Second Sister"]
tt0000764	3	nm0366008	actor	\N	["Stock Boy"]
tt0000764	4	nm0784407	actor	\N	["Foreman","In Office","In Second Restaurant"]
tt0000764	5	nm0000428	director	\N	\N
tt0000764	6	nm0393524	writer	story	\N
tt0000764	7	nm0940488	writer	writer	\N
tt0000764	8	nm0005658	cinematographer	\N	\N
tt0000764	9	nm0813603	actor	\N	["Employer","In Second Restaurant"]
tt0000765	10	nm0784407	actor	\N	["Man in Bar"]
tt0000765	1	nm0000428	actor	\N	["Phil Bowen"]
tt0000765	2	nm0226992	actor	\N	["Sam Lewis - Bowen's Accomplice"]
tt0000765	3	nm0038106	actress	\N	["Mother on Street"]
tt0000765	4	nm0310155	actress	\N	["Roulette Sue"]
tt0000765	5	nm0567363	director	\N	\N
tt0000765	6	nm0005658	cinematographer	\N	\N
tt0000765	7	nm0555522	cinematographer	\N	\N
tt0000765	8	nm0311375	actor	\N	["Man in Bar","Posse Member"]
tt0000765	9	nm0642722	actor	\N	["Man in Bar"]
tt0000766	1	nm0298301	actress	\N	\N
tt0000766	2	nm0111753	director	\N	\N
tt0000767	1	nm0813603	actor	\N	["Mr. Jenkins"]
tt0000767	2	nm0492757	actress	\N	["Mrs. Jenkins"]
tt0000767	3	nm0038106	actress	\N	["The Nurse"]
tt0000767	4	nm0250676	actress	\N	["The Child"]
tt0000767	5	nm0000428	director	\N	\N
tt0000767	6	nm0005658	cinematographer	\N	\N
tt0000767	7	nm0311375	actor	\N	["The Detective","The Mover"]
tt0000767	8	nm0173994	actor	\N	["Smithson","Man at Broker's"]
tt0000767	9	nm0409390	actor	\N	["Man at Broker's"]
tt0000768	1	nm0390479	actor	\N	\N
tt0000768	2	nm0488932	actor	\N	["The Father"]
tt0000768	3	nm0526168	actor	\N	["Priest"]
tt0000768	4	nm0647719	actor	\N	\N
tt0000768	5	nm0333175	cinematographer	\N	\N
tt0000768	6	nm2160063	actor	\N	\N
tt0000768	7	nm2718103	actress	\N	["Nanny"]
tt0000768	8	nm0814379	actress	\N	["The Mother"]
tt0000769	1	nm12011828	actress	\N	["Woman"]
tt0000769	2	nm9335353	actor	\N	["The Magician's Assistant"]
tt0000769	3	nm0617588	actor	\N	["The Knight of Black Art"]
tt0000770	1	nm0492757	actress	\N	["Katharina"]
tt0000770	2	nm0424530	actor	\N	["Petruchio"]
tt0000770	3	nm0038106	actress	\N	["Bianca"]
tt0000770	4	nm0813603	actor	\N	["Katharina's Father"]
tt0000770	5	nm0000428	director	\N	\N
tt0000770	6	nm0000636	writer	play	\N
tt0000770	7	nm0005658	cinematographer	\N	\N
tt0000770	8	nm0555522	cinematographer	\N	\N
tt0000771	1	nm0311375	actor	\N	["Mexican"]
tt0000771	2	nm0226992	actor	\N	["Father"]
tt0000771	3	nm0041669	actress	\N	["Mother"]
tt0000771	4	nm0502701	actress	\N	["Daughter"]
tt0000771	5	nm0000428	director	\N	\N
tt0000771	6	nm0555522	cinematographer	\N	\N
tt0000771	7	nm0813603	actor	\N	["Old Man"]
tt0000771	8	nm0839374	actress	\N	\N
tt0000772	10	nm0502701	actress	\N	["Guest","Woman at Wigmaker's"]
tt0000772	1	nm0424530	actor	\N	["Edward Ross"]
tt0000772	2	nm0492757	actress	\N	["Jennie Colman"]
tt0000772	3	nm0813603	actor	\N	["The Butler","Foreman"]
tt0000772	4	nm0311375	actor	\N	["The Valet"]
tt0000772	5	nm0000428	director	\N	\N
tt0000772	6	nm0005658	cinematographer	\N	\N
tt0000772	7	nm0038106	actress	\N	["Guest","Woman at Wigmaker's"]
tt0000772	8	nm0366008	actor	\N	["Man Leaving Factory"]
tt0000772	9	nm0409390	actor	\N	["Employer","Guest"]
tt0000773	1	nm0642722	actor	\N	["William Thompson"]
tt0000773	2	nm0226992	actor	\N	["John Smith"]
tt0000773	3	nm0310155	actress	\N	["Mrs. Smith"]
