titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt4380002	1	Mythos	US	\N	\N	\N	0
tt4380004	1	The One	US	\N	\N	\N	0
tt4380006	1	We're Best Friends	US	\N	\N	\N	0
tt4380010	1	Mr. Las Vegas	\N	\N	original	\N	1
tt4380010	2	Mr. Las Vegas	US	\N	imdbDisplay	\N	0
tt4380014	1	Summer Olympics at Berlin	DE	\N	imdbDisplay	\N	0
tt4380014	2	Summer Olympics at Berlin	\N	\N	original	\N	1
tt4380024	1	Episódio #1.3	PT	pt	\N	\N	0
tt4380024	2	エピソード #1.3	JP	ja	\N	\N	0
tt4380024	3	एपिसोड #1.3	IN	hi	\N	\N	0
tt4380024	4	Episodio #1.3	IT	it	\N	\N	0
tt4380024	5	Épisode #1.3	FR	fr	\N	\N	0
tt4380024	6	Folge #1.3	DE	de	\N	\N	0
tt4380024	7	Episodio #1.3	ES	es	\N	\N	0
tt4380028	1	23 सितम्बर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380028	2	Episodio fechado 23 septiembre 2014	ES	es	\N	\N	0
tt4380028	3	Episódio datado de 23 Setembro de 2014	PT	pt	\N	\N	0
tt4380028	4	Folge vom 23. September 2014	DE	de	\N	\N	0
tt4380028	5	Épisode datant du 23 septembre 2014	FR	fr	\N	\N	0
tt4380028	6	2014年9月23日 のエピソード	JP	ja	\N	\N	0
tt4380028	7	Episodio datato 23 settembre 2014	IT	it	\N	\N	0
tt4380034	1	Wild Hawaii	US	\N	imdbDisplay	\N	0
tt4380034	2	Wild Hawaii	\N	\N	original	\N	1
tt4380034	3	Wild Hawaii	GB	\N	imdbDisplay	\N	0
tt4380044	1	Episódio datado de 29 Setembro de 2014	PT	pt	\N	\N	0
tt4380044	2	2014年9月29日 のエピソード	JP	ja	\N	\N	0
tt4380044	3	Episodio datato 29 settembre 2014	IT	it	\N	\N	0
tt4380044	4	Folge vom 29. September 2014	DE	de	\N	\N	0
tt4380044	5	29 सितम्बर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380044	6	Épisode datant du 29 septembre 2014	FR	fr	\N	\N	0
tt4380044	7	Episodio fechado 29 septiembre 2014	ES	es	\N	\N	0
tt4380046	1	I'm Pregnant with Your Alien Baby	US	\N	\N	\N	0
tt4380052	1	3 अक्टूबर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380052	2	Épisode datant du 3 octobre 2014	FR	fr	\N	\N	0
tt4380052	3	Episodio datato 3 ottobre 2014	IT	it	\N	\N	0
tt4380052	4	Episódio datado de 3 Outubro de 2014	PT	pt	\N	\N	0
tt4380052	5	2014年10月3日 のエピソード	JP	ja	\N	\N	0
tt4380052	6	Folge vom 3. Oktober 2014	DE	de	\N	\N	0
tt4380052	7	Episodio fechado 3 octubre 2014	ES	es	\N	\N	0
tt4380056	1	Folge vom 7. Oktober 2014	DE	de	\N	\N	0
tt4380056	2	Episodio datato 7 ottobre 2014	IT	it	\N	\N	0
tt4380056	3	2014年10月7日 のエピソード	JP	ja	\N	\N	0
tt4380056	4	7 अक्टूबर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380056	5	Épisode datant du 7 octobre 2014	FR	fr	\N	\N	0
tt4380056	6	Episodio fechado 7 octubre 2014	ES	es	\N	\N	0
tt4380056	7	Episódio datado de 7 Outubro de 2014	PT	pt	\N	\N	0
tt4380062	1	Episodio fechado 13 octubre 2014	ES	es	\N	\N	0
tt4380062	2	Folge vom 13. Oktober 2014	DE	de	\N	\N	0
tt4380062	3	13 अक्टूबर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380062	4	Episodio datato 13 ottobre 2014	IT	it	\N	\N	0
tt4380062	5	2014年10月13日 のエピソード	JP	ja	\N	\N	0
tt4380062	6	Épisode datant du 13 octobre 2014	FR	fr	\N	\N	0
tt4380062	7	Episódio datado de 13 Outubro de 2014	PT	pt	\N	\N	0
tt4380070	1	The Immigrant	US	\N	imdbDisplay	\N	0
tt4380070	2	The Immigrant	\N	\N	original	\N	1
tt4380072	1	Itecho: The Butterflies of Winter or the Road to Sexuality	JP	\N	\N	\N	0
tt4380076	1	Oh Infatuation of Mine	US	\N	imdbDisplay	\N	0
tt4380076	2	Oh Infatuation of Mine	\N	\N	original	\N	1
tt4380080	1	Episódio datado de 20 Outubro de 2014	PT	pt	\N	\N	0
tt4380080	2	Épisode datant du 20 octobre 2014	FR	fr	\N	\N	0
tt4380080	3	20 अक्टूबर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380080	4	Episodio datato 20 ottobre 2014	IT	it	\N	\N	0
tt4380080	5	Episodio fechado 20 octubre 2014	ES	es	\N	\N	0
tt4380080	6	2014年10月20日 のエピソード	JP	ja	\N	\N	0
tt4380080	7	Folge vom 20. Oktober 2014	DE	de	\N	\N	0
tt4380088	1	Episodio datato 23 ottobre 2014	IT	it	\N	\N	0
tt4380088	2	Épisode datant du 23 octobre 2014	FR	fr	\N	\N	0
tt4380088	3	Folge vom 23. Oktober 2014	DE	de	\N	\N	0
tt4380088	4	23 अक्टूबर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380088	5	Episodio fechado 23 octubre 2014	ES	es	\N	\N	0
tt4380088	6	2014年10月23日 のエピソード	JP	ja	\N	\N	0
tt4380088	7	Episódio datado de 23 Outubro de 2014	PT	pt	\N	\N	0
tt4380090	1	Episódio datado de 29 Outubro de 2014	PT	pt	\N	\N	0
tt4380090	2	Episodio fechado 29 octubre 2014	ES	es	\N	\N	0
tt4380090	3	29 अक्टूबर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380090	4	Episodio datato 29 ottobre 2014	IT	it	\N	\N	0
tt4380090	5	Folge vom 29. Oktober 2014	DE	de	\N	\N	0
tt4380090	6	2014年10月29日 のエピソード	JP	ja	\N	\N	0
tt4380090	7	Épisode datant du 29 octobre 2014	FR	fr	\N	\N	0
tt4380098	1	Episódio datado de 31 Outubro de 2014	PT	pt	\N	\N	0
tt4380098	2	Episodio datato 31 ottobre 2014	IT	it	\N	\N	0
tt4380098	3	Épisode datant du 31 octobre 2014	FR	fr	\N	\N	0
tt4380098	4	31 अक्टूबर 2014 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380098	5	2014年10月31日 のエピソード	JP	ja	\N	\N	0
tt4380098	6	Folge vom 31. Oktober 2014	DE	de	\N	\N	0
tt4380098	7	Episodio fechado 31 octubre 2014	ES	es	\N	\N	0
tt4380104	1	Bison Bison 'River Town'	\N	\N	original	\N	1
tt4380104	2	Bison Bison 'River Town'	US	\N	imdbDisplay	\N	0
tt4380122	1	Dreamcatcher	US	\N	\N	\N	0
tt4380124	1	Haley	CA	\N	\N	\N	0
tt4380126	1	Episodio datato 22 gennaio 2015	IT	it	\N	\N	0
tt4380126	2	Episódio datado de 22 Janeiro de 2015	PT	pt	\N	\N	0
tt4380126	3	22 जनवरी 2015 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt4380126	4	Épisode datant du 22 janvier 2015	FR	fr	\N	\N	0
tt4380126	5	Folge vom 22. Januar 2015	DE	de	\N	\N	0
tt4380126	6	2015年1月22日 のエピソード	JP	ja	\N	\N	0
tt4380126	7	Episodio fechado 22 enero 2015	ES	es	\N	\N	0
tt4380130	1	Episodio #1.7	ES	es	\N	\N	0
tt4380130	2	एपिसोड #1.7	IN	hi	\N	\N	0
tt4380130	3	Episódio #1.7	PT	pt	\N	\N	0
tt4380130	4	Episodio #1.7	IT	it	\N	\N	0
tt4380130	5	Épisode #1.7	FR	fr	\N	\N	0
tt4380130	6	エピソード #1.7	JP	ja	\N	\N	0
tt4380130	7	Folge #1.7	DE	de	\N	\N	0
