titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt8660000	1	Life is Good	\N	\N	original	\N	1
tt8660000	2	Life is Good	US	\N	imdbDisplay	\N	0
tt8660004	1	Episódio #1.179	PT	pt	\N	\N	0
tt8660004	2	エピソード #1.179	JP	ja	\N	\N	0
tt8660004	3	Episodio #1.179	ES	es	\N	\N	0
tt8660004	4	Épisode #1.179	FR	fr	\N	\N	0
tt8660004	5	Folge #1.179	DE	de	\N	\N	0
tt8660004	6	एपिसोड #1.179	IN	hi	\N	\N	0
tt8660004	7	Episodio #1.179	IT	it	\N	\N	0
tt8660006	1	Episódio #1.3	PT	pt	\N	\N	0
tt8660006	2	エピソード #1.3	JP	ja	\N	\N	0
tt8660006	3	एपिसोड #1.3	IN	hi	\N	\N	0
tt8660006	4	Episodio #1.3	IT	it	\N	\N	0
tt8660006	5	Épisode #1.3	FR	fr	\N	\N	0
tt8660006	6	Folge #1.3	DE	de	\N	\N	0
tt8660006	7	Episodio #1.3	ES	es	\N	\N	0
tt8660008	1	エピソード #1.2	JP	ja	\N	\N	0
tt8660008	2	Episodio #1.2	ES	es	\N	\N	0
tt8660008	3	Folge #1.2	DE	de	\N	\N	0
tt8660008	4	एपिसोड #1.2	IN	hi	\N	\N	0
tt8660008	5	Épisode #1.2	FR	fr	\N	\N	0
tt8660008	6	Episódio #1.2	PT	pt	\N	\N	0
tt8660008	7	Episodio #1.2	IT	it	\N	\N	0
tt8660010	1	Episódio #1.4	PT	pt	\N	\N	0
tt8660010	2	Episodio #1.4	IT	it	\N	\N	0
tt8660010	3	एपिसोड #1.4	IN	hi	\N	\N	0
tt8660010	4	Épisode #1.4	FR	fr	\N	\N	0
tt8660010	5	Folge #1.4	DE	de	\N	\N	0
tt8660010	6	エピソード #1.4	JP	ja	\N	\N	0
tt8660010	7	Episodio #1.4	ES	es	\N	\N	0
tt8660012	1	Episódio #1.5	PT	pt	\N	\N	0
tt8660012	2	एपिसोड #1.5	IN	hi	\N	\N	0
tt8660012	3	Épisode #1.5	FR	fr	\N	\N	0
tt8660012	4	Episodio #1.5	IT	it	\N	\N	0
tt8660012	5	Folge #1.5	DE	de	\N	\N	0
tt8660012	6	Episodio #1.5	ES	es	\N	\N	0
tt8660012	7	エピソード #1.5	JP	ja	\N	\N	0
tt8660014	1	Episódio #1.6	PT	pt	\N	\N	0
tt8660014	2	एपिसोड #1.6	IN	hi	\N	\N	0
tt8660014	3	Épisode #1.6	FR	fr	\N	\N	0
tt8660014	4	Episodio #1.6	IT	it	\N	\N	0
tt8660014	5	エピソード #1.6	JP	ja	\N	\N	0
tt8660014	6	Episodio #1.6	ES	es	\N	\N	0
tt8660014	7	Folge #1.6	DE	de	\N	\N	0
tt8660016	1	Episodio #1.7	ES	es	\N	\N	0
tt8660016	2	एपिसोड #1.7	IN	hi	\N	\N	0
tt8660016	3	Episódio #1.7	PT	pt	\N	\N	0
tt8660016	4	Episodio #1.7	IT	it	\N	\N	0
tt8660016	5	Épisode #1.7	FR	fr	\N	\N	0
tt8660016	6	エピソード #1.7	JP	ja	\N	\N	0
tt8660016	7	Folge #1.7	DE	de	\N	\N	0
tt8660018	1	Folge #1.8	DE	de	\N	\N	0
tt8660018	2	Episodio #1.8	ES	es	\N	\N	0
tt8660018	3	Episódio #1.8	PT	pt	\N	\N	0
tt8660018	4	Episodio #1.8	IT	it	\N	\N	0
tt8660018	5	एपिसोड #1.8	IN	hi	\N	\N	0
tt8660018	6	Épisode #1.8	FR	fr	\N	\N	0
tt8660018	7	エピソード #1.8	JP	ja	\N	\N	0
tt8660020	1	Folge #1.9	DE	de	\N	\N	0
tt8660020	2	Episodio #1.9	ES	es	\N	\N	0
tt8660020	3	एपिसोड #1.9	IN	hi	\N	\N	0
tt8660020	4	Épisode #1.9	FR	fr	\N	\N	0
tt8660020	5	Episódio #1.9	PT	pt	\N	\N	0
tt8660020	6	Episodio #1.9	IT	it	\N	\N	0
tt8660020	7	エピソード #1.9	JP	ja	\N	\N	0
tt8660022	1	Episodio #1.10	IT	it	\N	\N	0
tt8660022	2	Folge #1.10	DE	de	\N	\N	0
tt8660022	3	एपिसोड #1.10	IN	hi	\N	\N	0
tt8660022	4	エピソード #1.10	JP	ja	\N	\N	0
tt8660022	5	Épisode #1.10	FR	fr	\N	\N	0
tt8660022	6	Episódio #1.10	PT	pt	\N	\N	0
tt8660022	7	Episodio #1.10	ES	es	\N	\N	0
tt8660024	1	Episodio #1.11	IT	it	\N	\N	0
tt8660024	2	Épisode #1.11	FR	fr	\N	\N	0
tt8660024	3	Folge #1.11	DE	de	\N	\N	0
tt8660024	4	エピソード #1.11	JP	ja	\N	\N	0
tt8660024	5	एपिसोड #1.11	IN	hi	\N	\N	0
tt8660024	6	Episódio #1.11	PT	pt	\N	\N	0
tt8660024	7	Episodio #1.11	ES	es	\N	\N	0
tt8660026	1	Episodio #1.12	IT	it	\N	\N	0
tt8660026	2	एपिसोड #1.12	IN	hi	\N	\N	0
tt8660026	3	エピソード #1.12	JP	ja	\N	\N	0
tt8660026	4	Épisode #1.12	FR	fr	\N	\N	0
tt8660026	5	Folge #1.12	DE	de	\N	\N	0
tt8660026	6	Episódio #1.12	PT	pt	\N	\N	0
tt8660026	7	Episodio #1.12	ES	es	\N	\N	0
tt8660028	1	Folge #1.13	DE	de	\N	\N	0
tt8660028	2	Episodio #1.13	IT	it	\N	\N	0
tt8660028	3	एपिसोड #1.13	IN	hi	\N	\N	0
tt8660028	4	Épisode #1.13	FR	fr	\N	\N	0
tt8660028	5	エピソード #1.13	JP	ja	\N	\N	0
tt8660028	6	Episódio #1.13	PT	pt	\N	\N	0
tt8660028	7	Episodio #1.13	ES	es	\N	\N	0
tt8660030	1	Episódio #1.14	PT	pt	\N	\N	0
tt8660030	2	Folge #1.14	DE	de	\N	\N	0
tt8660030	3	Episodio #1.14	IT	it	\N	\N	0
tt8660030	4	एपिसोड #1.14	IN	hi	\N	\N	0
tt8660030	5	エピソード #1.14	JP	ja	\N	\N	0
tt8660030	6	Épisode #1.14	FR	fr	\N	\N	0
tt8660030	7	Episodio #1.14	ES	es	\N	\N	0
tt8660032	1	Épisode #1.15	FR	fr	\N	\N	0
tt8660032	2	Folge #1.15	DE	de	\N	\N	0
tt8660032	3	エピソード #1.15	JP	ja	\N	\N	0
tt8660032	4	Episódio #1.15	PT	pt	\N	\N	0
tt8660032	5	Episodio #1.15	IT	it	\N	\N	0
tt8660032	6	एपिसोड #1.15	IN	hi	\N	\N	0
tt8660032	7	Episodio #1.15	ES	es	\N	\N	0
tt8660034	1	Episódio #1.16	PT	pt	\N	\N	0
tt8660034	2	एपिसोड #1.16	IN	hi	\N	\N	0
tt8660034	3	エピソード #1.16	JP	ja	\N	\N	0
tt8660034	4	Épisode #1.16	FR	fr	\N	\N	0
tt8660034	5	Folge #1.16	DE	de	\N	\N	0
tt8660034	6	Episodio #1.16	IT	it	\N	\N	0
tt8660034	7	Episodio #1.16	ES	es	\N	\N	0
tt8660036	1	एपिसोड #1.18	IN	hi	\N	\N	0
tt8660036	2	エピソード #1.18	JP	ja	\N	\N	0
tt8660036	3	Épisode #1.18	FR	fr	\N	\N	0
tt8660036	4	Episódio #1.18	PT	pt	\N	\N	0
tt8660036	5	Episodio #1.18	ES	es	\N	\N	0
tt8660036	6	Episodio #1.18	IT	it	\N	\N	0
tt8660036	7	Folge #1.18	DE	de	\N	\N	0
tt8660038	1	Episódio #1.17	PT	pt	\N	\N	0
tt8660038	2	एपिसोड #1.17	IN	hi	\N	\N	0
tt8660038	3	Épisode #1.17	FR	fr	\N	\N	0
tt8660038	4	エピソード #1.17	JP	ja	\N	\N	0
tt8660038	5	Episodio #1.17	IT	it	\N	\N	0
tt8660038	6	Episodio #1.17	ES	es	\N	\N	0
tt8660038	7	Folge #1.17	DE	de	\N	\N	0
tt8660040	1	एपिसोड #1.19	IN	hi	\N	\N	0
