titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt8870000	1	Other Girls	US	\N	imdbDisplay	\N	0
tt8870000	2	Other Girls	\N	\N	original	\N	1
tt8870002	1	#Unity	US	\N	imdbDisplay	\N	0
tt8870002	2	#Unity	\N	\N	original	\N	1
tt8870006	1	Episodio fechado 9 abril 2018	ES	es	\N	\N	0
tt8870006	2	Épisode datant du 9 avril 2018	FR	fr	\N	\N	0
tt8870006	3	Episódio datado de 9 Abril de 2018	PT	pt	\N	\N	0
tt8870006	4	2018年4月9日 のエピソード	JP	ja	\N	\N	0
tt8870006	5	Episodio datato 9 aprile 2018	IT	it	\N	\N	0
tt8870006	6	9 अप्रैल 2018 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt8870006	7	Folge vom 9. April 2018	DE	de	\N	\N	0
tt8870010	1	10 अप्रैल 2018 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt8870010	2	Folge vom 10. April 2018	DE	de	\N	\N	0
tt8870010	3	Episodio datato 10 aprile 2018	IT	it	\N	\N	0
tt8870010	4	2018年4月10日 のエピソード	JP	ja	\N	\N	0
tt8870010	5	Episódio datado de 10 Abril de 2018	PT	pt	\N	\N	0
tt8870010	6	Episodio fechado 10 abril 2018	ES	es	\N	\N	0
tt8870010	7	Épisode datant du 10 avril 2018	FR	fr	\N	\N	0
tt8870014	1	11 अप्रैल 2018 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt8870014	2	Episodio datato 11 aprile 2018	IT	it	\N	\N	0
tt8870014	3	Episódio datado de 11 Abril de 2018	PT	pt	\N	\N	0
tt8870014	4	Folge vom 11. April 2018	DE	de	\N	\N	0
tt8870014	5	2018年4月11日 のエピソード	JP	ja	\N	\N	0
tt8870014	6	Episodio fechado 11 abril 2018	ES	es	\N	\N	0
tt8870014	7	Épisode datant du 11 avril 2018	FR	fr	\N	\N	0
tt8870016	1	Folge vom 12. April 2018	DE	de	\N	\N	0
tt8870016	2	Episódio datado de 12 Abril de 2018	PT	pt	\N	\N	0
tt8870016	3	Episodio fechado 12 abril 2018	ES	es	\N	\N	0
tt8870016	4	Episodio datato 12 aprile 2018	IT	it	\N	\N	0
tt8870016	5	12 अप्रैल 2018 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt8870016	6	Épisode datant du 12 avril 2018	FR	fr	\N	\N	0
tt8870016	7	2018年4月12日 のエピソード	JP	ja	\N	\N	0
tt8870018	1	Surrounding Reality	\N	\N	original	\N	1
tt8870018	2	Surrounding Reality	CL	\N	imdbDisplay	\N	0
tt8870020	1	Bright Lights, Dark Shadows	\N	\N	original	\N	1
tt8870020	2	Bright Lights, Dark Shadows	US	\N	imdbDisplay	\N	0
tt8870024	1	Father's Day NYFA Contest	\N	\N	original	\N	1
tt8870024	2	Father's Day NYFA Contest	MX	\N	imdbDisplay	\N	0
tt8870026	1	La possessione	IT	\N	imdbDisplay	\N	0
tt8870026	2	La possessione	\N	\N	original	\N	1
tt8870032	1	Scooter	\N	\N	original	\N	1
tt8870032	2	Scooter	GB	\N	imdbDisplay	\N	0
tt8870032	3	Scooter	US	\N	imdbDisplay	\N	0
tt8870032	4	Scooter	ZA	en	imdbDisplay	\N	0
tt8870034	1	Épisode datant du 16 avril 2018	FR	fr	\N	\N	0
tt8870034	2	Episodio datato 16 aprile 2018	IT	it	\N	\N	0
tt8870034	3	Episódio datado de 16 Abril de 2018	PT	pt	\N	\N	0
tt8870034	4	16 अप्रैल 2018 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt8870034	5	Folge vom 16. April 2018	DE	de	\N	\N	0
tt8870034	6	2018年4月16日 のエピソード	JP	ja	\N	\N	0
tt8870034	7	Episodio fechado 16 abril 2018	ES	es	\N	\N	0
tt8870036	1	Inja deh-e man	IR	fa	imdbDisplay	\N	0
tt8870036	2	Here My Village	US	\N	imdbDisplay	\N	0
tt8870036	3	Here My Village	\N	\N	original	\N	1
tt8870036	4	Here My Village	DE	\N	imdbDisplay	\N	0
tt8870038	1	Lucky	\N	\N	original	\N	1
tt8870038	2	Lucky	US	\N	imdbDisplay	\N	0
tt8870042	1	A $2.50 el Cuba Libre	\N	\N	original	\N	1
tt8870042	2	A $2.50 el Cuba Libre	PR	\N	imdbDisplay	\N	0
tt8870044	1	Care Less	\N	\N	original	\N	1
tt8870044	2	Care Less	US	\N	imdbDisplay	\N	0
tt8870046	1	Self-V	\N	\N	original	\N	1
tt8870046	2	Self-V	US	\N	imdbDisplay	\N	0
tt8870048	1	Gumamel	CA	\N	\N	\N	0
tt8870050	1	Episodio datato 17 aprile 2018	IT	it	\N	\N	0
tt8870050	2	2018年4月17日 のエピソード	JP	ja	\N	\N	0
tt8870050	3	Épisode datant du 17 avril 2018	FR	fr	\N	\N	0
tt8870050	4	Episodio fechado 17 abril 2018	ES	es	\N	\N	0
tt8870050	5	Episódio datado de 17 Abril de 2018	PT	pt	\N	\N	0
