nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm10860000	Bryan Cedeño	\N	\N		tt10687130
nm10860001	Andrés Sanchez Bolaños	\N	\N	editorial_department	\N
nm10860002	Andrés Zamora	\N	\N		\N
nm10860003	Andres Sanchez Bolaños	\N	\N		\N
nm10860004	David Pereira	\N	\N	editor	\N
nm10860005	Raquel Rivera	\N	\N	editor	\N
nm10860006	Rafael Hernández	\N	\N	editor	tt10687130,tt13174206,tt13174270,tt13174232
nm10860007	Ernesto Melero	\N	\N		tt10687130
nm10860008	Walter Villareal	\N	\N		tt10687130
nm10860009	Brayan Méndez	\N	\N		tt10687130,tt13927206
nm10860010	Patrick Murphy	\N	\N		tt1420152,tt1704294,tt10687132
nm10860011	Jeff Spivey	\N	\N		\N
nm10860012	Hui-Yong Shih	\N	\N		\N
nm10860013	Patrick Murphy III	\N	\N		\N
nm10860014	Jeremy Desel	\N	\N		\N
nm10860015	Tony Chellete	\N	\N		\N
nm10860016	Billie-Wayne Coble	\N	\N		tt1066032,tt10687132
nm10860017	J.R. Vicha	\N	\N		tt10687132,tt1066032
nm10860018	Ralph Strother	\N	\N		\N
nm10860019	James Steele	\N	\N		\N
nm10860020	Gordon Coble	\N	\N		\N
nm10860021	Hunter Coble	\N	\N		\N
nm10860022	Robert Hurst	\N	\N		\N
nm10860023	Nelley Coble	\N	\N		\N
nm10860024	Jack Thomas	\N	\N		tt10687134
nm10860025	Torenzo Perry	1996	\N		\N
nm10860026	Al Timmesch	\N	\N	actor	tt0090410
nm10860027	Kayla White	\N	\N	actress	\N
nm10860028	Kianna Gray	\N	\N	actress	\N
nm10860029	Alexandra Webster	\N	\N	actress	\N
nm10860030	Daianna Barron	\N	\N	actress	\N
nm10860031	Rhandi Bohler	\N	\N	actress	\N
nm10860032	Marie-Josee Ebwea-Bile Excel	\N	\N	actress	\N
nm10860033	Kiara Grant	\N	\N	actress	\N
nm10860035	Javier Espinoza	\N	\N	producer,writer,director	tt14811666,tt11940194,tt13658688
nm10860036	Macy Collins	\N	\N		tt14449612,tt10476298
nm10860037	Wei-Chung Chen	\N	\N	assistant_director	\N
nm10860038	National Shrine of Our Lady of Fatima Grand Choral	\N	\N		\N
nm10860039	Enrica Banfi	\N	\N		\N
nm10860040	Maria Grazia Puglisi	\N	\N		tt10687164
nm10860042	Brooklyn Whitney Hall	\N	\N		\N
nm10860043	Phenice Day	\N	\N		tt14628976,tt11300394,tt10686714
nm10860044	Siddharth Tripathy	\N	\N	assistant_director,director,writer	tt11160942,tt10917956,tt14690080
nm10860045	Ricky Castillo	\N	\N	camera_department,producer,director	tt14622584,tt16986084,tt14728238,tt16985838
nm10860046	Frederick Biebert	\N	\N	director	\N
nm10860047	Sydney Biebert	\N	\N		tt10687174
nm10860048	Jonathan Rodgers	\N	\N	producer	\N
nm10860049	Saori Yoshida	\N	\N	sound_department	\N
nm10860050	Muneki Ebinuma	\N	\N		\N
nm10860051	Tohru Sakate	\N	\N		\N
nm10860052	Shunsuke Miyake	\N	\N		tt12736718,tt5565570,tt8084906
nm10860053	Cicely Shaw	\N	\N	actress	\N
nm10860054	Kennly Renee Johnson	\N	\N	actress	tt10686714
nm10860055	Eric Coplen	\N	\N		\N
nm10860056	Rong Xiang	\N	\N		tt6924650,tt7853798
nm10860057	Arvind Gupta	\N	\N		\N
nm10860058	Anna Loake	\N	\N		\N
nm10860059	Kat Stone	\N	\N		tt10687182,tt10773940,tt10817348
