tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt12100006	movie	Night Watch	Night Watch	0	\N	\N	\N	Thriller
tt12100026	movie	Written in Blood - An Interview with Terri Hughes Burton	Written in Blood - An Interview with Terri Hughes Burton	0	2020	\N	\N	Documentary
tt12100040	movie	This Face, These Hands - An Interview with Sean Whalen	This Face, These Hands - An Interview with Sean Whalen	0	2020	\N	\N	Documentary
tt12100044	movie	In the Footsteps of Elephant	In the Footsteps of Elephant	0	2020	\N	85	Adventure,Documentary,Family
tt12100046	movie	Sleight of Hand - An Interview with Christopher Hart	Sleight of Hand - An Interview with Christopher Hart	0	2020	\N	\N	Documentary
tt12100058	movie	Stoner Headspace - An Interview with Elden Henson	Stoner Headspace - An Interview with Elden Henson	0	2020	\N	\N	Documentary
tt12100070	movie	Bloody Punk Fun - An Interview with Rodman Flender	Bloody Punk Fun - An Interview with Rodman Flender	0	2020	\N	\N	Documentary
tt12100080	movie	Diving with Dolphins	Diving with Dolphins	0	2020	\N	79	Documentary
tt12100290	movie	She Gave It Her All	She Gave It Her All	0	\N	\N	\N	Drama
tt12100360	movie	Anthony Blake El Sol Es El Cerebro De La Tierra	Anthony Blake El Sol Es El Cerebro De La Tierra	0	2020	\N	94	Mystery
tt12100410	movie	My Dear Spies	Mes chers espions	0	2020	\N	134	Documentary
tt12100514	movie	The Day Jesus Flew to Heaven	The Day Jesus Flew to Heaven	0	\N	\N	91	Thriller
tt12100528	movie	The Escort	The Escort	0	2011	\N	75	Drama
tt12100536	movie	Goodbye Shirazi Girl	Khodahafez Dokhtar Shirazi	0	2020	\N	87	Comedy,Drama,Romance
tt12100554	movie	Icaro 2012	Icaro 2012	0	2006	\N	\N	Sci-Fi
tt12100590	movie	Sunuy Aduna	Sunuy Aduna	0	2009	\N	\N	Documentary
tt12100728	movie	Queen Bee	Queen Bee	0	2020	\N	\N	Drama
tt12100760	movie	Transference	Transference	0	2019	\N	\N	Action,Crime,Horror
tt12100868	movie	Naruto hichô Dai ippen	Naruto hichô Dai ippen	0	1926	\N	\N	Drama
tt12100962	movie	Otokodate yogumi no matoi	Otokodate yogumi no matoi	0	1928	\N	\N	Drama
tt12101098	movie	Kubikiri doshin	Kubikiri doshin	0	1928	\N	\N	Drama
tt12101140	movie	50 Stacks	50 Stacks	0	2005	\N	97	Action,Comedy,Crime
tt12101796	movie	Yajîkita daiippen	Yajîkita daiippen	0	1929	\N	\N	Drama
tt12101900	movie	Homeless to Billionaire	Homeless to Billionaire	0	\N	\N	\N	Biography,Drama
tt12101930	movie	Basimiz Belada	Basimiz Belada	0	2019	\N	97	Comedy
tt12101968	movie	Yajîkita tokaido no maki	Yajîkita tokaido no maki	0	1929	\N	\N	Drama
tt12102050	movie	Beyond Dreams	Beyond Dreams	0	2019	\N	75	Documentary
tt12102214	movie	Max Hell the Frog Warrior A Zen Silent Flick	Max Hell the Frog Warrior A Zen Silent Flick	0	2017	\N	\N	Sci-Fi
tt12102248	movie	Ashigaru kenpô	Ashigaru kenpô	0	1929	\N	\N	Drama
tt12102452	movie	Kosovo Calling	Kosovo Calling	0	2017	\N	\N	Comedy
tt12102582	movie	New Queer Visions: Seeing Is Believing	New Queer Visions: Seeing Is Believing	0	2020	\N	94	Drama
tt12102676	movie	Insurgente	Insurgente	0	2021	\N	179	Documentary
tt12102702	movie	Spillover	Spillover	0	\N	\N	\N	Sci-Fi
tt12102844	movie	Paditha Manaivi	Paditha Manaivi	0	1965	\N	\N	\N
tt12102882	movie	The Philly Mob	The Philly Mob	0	2021	\N	\N	Crime,Drama,Romance
tt12102938	movie	The Waters of Aramon	The Waters of Aramon	0	\N	\N	\N	Drama
tt12102950	movie	The Birthday Challenge	The Birthday Challenge	0	2020	\N	91	Comedy
tt12102988	movie	La sombra de Ararat	La sombra de Ararat	0	2017	\N	54	Documentary
tt12102994	movie	Straight Hustl'n	Straight Hustl'n	0	2004	\N	89	Action
tt12103244	movie	No Good Girl	No Good Girl	0	2020	\N	90	Drama
tt12103364	movie	Placas	Placas	0	\N	\N	\N	Drama
tt12103444	movie	Brain Hunter: New Breed	Brain Hunter: New Breed	0	2022	\N	\N	Horror
tt12103500	movie	I'm Not the Criminal	Ore wa hannin janai!	0	1956	\N	90	Mystery
tt12103836	movie	Kung Fu Rooster	Kung Fu Rooster	0	2019	\N	97	Animation
tt12103846	movie	Kung Fu Dragon	Kung Fu Dragon	0	2019	\N	80	Animation
tt12103906	movie	Al Theeb Fi Al Qaleeb	Al Theeb Fi Al Qaleeb	0	2019	\N	120	Comedy
tt12104016	movie	M par M	M par M	0	2008	\N	70	Documentary
tt12104122	movie	Zielfahnder 3	Zielfahnder 3	0	\N	\N	\N	Action,Drama,Mystery
tt12104152	movie	Untitled A Most Violent Year Sequel	Untitled A Most Violent Year Sequel	0	\N	\N	\N	Action
tt12104164	movie	Memoria	Memoria	0	2021	\N	\N	Drama,Fantasy,Horror
tt12104178	movie	Deadline	Deadline	0	\N	\N	90	Comedy
tt12104210	movie	The Summit	The Summit	0	\N	\N	\N	Thriller
tt12104216	movie	Coming for You	Coming for You	0	2019	\N	180	Drama
tt12104248	movie	The Stations of the Cross	The Stations of the Cross	0	\N	\N	\N	Thriller
